# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.5522447024595705,6.166125613600379,1.3327408545891617,28.03119437323237,-2.935917152757013,-3.000000000000044,0.04853410756807109,158.34802911007358,-8.178226633528139,56.402101541340585
 4.55725281459107,6.153108882812444,1.3258225809005413,27.99023689721484,-2.950941489151513,-2.9999999999999556,0.051139584601985824,158.63049715904486,-8.66147155097893,56.562627776726885
 4.5622435574447975,6.140065975910717,1.3189030098119452,27.94700971996903,-2.9659137177126937,-2.9999999999999556,0.05373739661482062,158.9127866894096,-9.147757118901412,56.716084015587015
 4.567216863339672,6.126997477438044,1.3119831535804973,27.901515125564718,-2.980833635397318,-3.000000000000045,0.056329162772622586,159.1948531243785,-9.637316774546962,56.86239851179214
 4.572172665511028,6.113903971937271,1.3050640244633216,27.853754490167375,-2.9957010419113845,-2.999999999999955,0.05891647643015106,159.47665192239174,-10.13038513523515,57.001499352900474
 4.57711089810063,6.100786043951244,1.2981466347175417,27.80372829214734,-3.0105157396801894,-2.999999999999955,0.0615009079900868,159.7581385841524,-10.627198233105217,57.133314453353215
 4.5820314961473345,6.087644278022809,1.2912319966002814,27.75143612127957,-3.0252775338203057,-2.9999999999999547,0.0640840064254998,160.03926865965337,-11.127993733619135,57.257771547434956
 4.586934395578392,6.074479258694813,1.2843211223686644,27.696876687134203,-3.0399862321134767,-3.0000000000000453,0.06666730180801411,160.31999775519688,-11.633011163252176,57.37479818153852
 4.591819533201371,6.061291570510102,1.2774150242798141,27.640047826632056,-3.054641644982416,-3.0000000000000453,0.06925230690911195,160.60028154040438,-12.142492131742138,57.484321706203204
 4.596686846696739,6.048081798011521,1.270514714590855,27.580946510811827,-3.06924358546852,-2.9999999999999543,0.07184051945883767,160.88007575521706,-12.656680552234478,57.586269267591135
 4.60153627461106,6.034850525741916,1.2636212055589104,27.519568850839182,-3.083791869211483,-3.0,0.07443342375933738,161.15933621688492,-13.175822871820262,57.680567798543066
 4.60636775635084,6.021598338244135,1.2567355094411043,27.455910103227403,-3.0982863144308226,-2.9999999999998623,0.07703249283650196,161.43801882694373,-13.70016828671757,57.76714400925385
 4.611181232177005,6.008325820061023,1.2498586384945605,27.389964674364904,-3.1127267419093156,-2.999999999999954,0.07963918968803389,161.71607957817884,-14.229968971935739,57.84592437737844
 4.615976643200012,5.995033555735425,1.2429916049764027,27.32172612429983,-3.1271129749783384,-3.000000000000046,0.08225496944814786,161.99347456157417,-14.76548030183075,57.91683513788303
 4.620753931375607,5.981722129810189,1.2361354211437545,27.251187169846908,-3.141444839505124,-3.0,0.08488128093820947,162.27015997324628,-15.306961081341708,57.97980227225908
 4.625513039501212,5.96839212682816,1.2292910992537398,27.178339686986387,-3.155722163881937,-3.0000000000000466,0.08751956830124716,162.5460921213611,-15.854673767967919,58.03475149751691
 4.630253911212957,5.955044131332185,1.2224596515634825,27.103174712620884,-3.1699447790171718,-3.0,0.09017127246999178,162.82122743303384,-16.40888470360419,58.08160825455272
 4.63497649098336,5.94167872786511,1.2156420903301064,27.025682445664767,-3.184112518328381,-2.999999999999953,0.09283783307501133,163.09552246120927,-16.969864344783932,58.12029769622754
 4.639680724119646,5.928296500969779,1.2088394278107348,26.94585224749574,-3.198225217737241,-2.999999999999953,0.09552068962589523,163.36893389152272,-17.537887493679314,58.15074467499659
 4.64436655676272,5.914898035189042,1.202052676262492,26.863672641787307,-3.2122827156664613,-3.0,0.0982212832754315,163.64141854913984,-18.113233540152997,58.172873730042426
 4.649033935886789,5.901483915065741,1.1952828479425015,26.779131313692627,-3.2262848530386665,-3.0000000000000475,0.10094105819957569,163.9129334055745,-18.696186685211117,58.186609074122124
 4.653682809299642,5.888054725142726,1.188530955107887,26.692215108489993,-3.240231473277229,-3.0000000000000955,0.10368146301862395,164.18343558548332,-19.287036199684234,58.191874579926456
 4.658313125643601,5.874611049962841,1.1817980100157728,26.60291002954807,-3.254122422309105,-3.0,0.10644395247992482,164.45288237343635,-19.886076651529788,58.18859376605435
 4.662924834397121,5.861153474068931,1.175085024923282,26.51120123578105,-3.2679575485696635,-3.000000000000048,0.10922998856849363,164.72123122066225,-20.493608159471165,58.17668978264198
 4.667517885877075,5.847682582003844,1.168393012087539,26.4170730384946,-3.281736703009525,-2.999999999999903,0.11204104216435518,164.98843975176723,-21.109936644798136,58.1560853965329
 4.672092231241718,5.8341989583104255,1.161722983765667,26.320508897655547,-3.295459739103456,-3.0000000000000484,0.11487859440513654,165.25446577142668,-21.735374076744343,58.12670297615065
 4.676647822494333,5.820703187531522,1.15507595221479,26.221491417639207,-3.3091265128613014,-3.0,0.11774413794099646,165.5192672710482,-22.370238736866824,58.08846447599635
 4.681184612487568,5.807195854209979,1.148452929692032,26.12000234239151,-3.3227368828410073,-2.999999999999951,0.12063917836895997,165.7828024354053,-23.014855472086694,58.04129142077973
 4.685702554928481,5.793677542888644,1.1418549284545163,26.016022550082713,-3.3362907101637425,-2.999999999999902,0.12356523578349711,166.04502964924058,-23.639262764852358,57.910893337963124
 4.690207369818385,5.780148838110361,1.135282960759367,25.90953204719325,-3.341230759887217,-1.0966154757092756,0.12652384577864442,166.3059075038371,-24.174875565914796,57.53947172313612
 4.6947170966537115,5.766610324417977,1.128738038863708,25.800509962112958,-3.327701579381237,3.0,0.12951656115305754,166.56539480355744,-24.64684188315417,57.004127853047144
 4.699244063007038,5.753062586354339,1.1222211750246627,25.688934538192154,-3.3141206803212566,3.000000000000049,0.13254495303774505,166.82345057234892,-25.120554442846128,56.46464960964101
 4.70378820681452,5.739506208462293,1.1157333814993553,25.574783126280202,-3.3004882488988128,3.0000000000000977,0.1356106123168246,167.08003406021416,-25.596204664720617,55.92110042282853
 4.708349467009745,5.725941775284684,1.1092756705449092,25.45803217679416,-3.286804468313135,3.000000000000049,0.1387151508544663,167.33510474964604,-26.07398242664338,55.373543753660535
 4.7129277835702235,5.712369871364358,1.1028490544184482,25.338657231252643,-3.273069518631701,2.9999999999999516,0.14186020304682315,167.58862236202577,-26.55407617813109,54.822043103442844
