# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.2132057167628556,7.328267084213575,4.70021547923829,-18.759573731596856,2.0515131273065217,-2.9999999999999294,-0.5147487655518715,-140.52934393343764,-60.54744265102352,29.354628616803943
 2.2194841280349284,7.340379472382678,4.696011783868126,-19.139715478032226,2.032677893490303,-3.0,-0.5289937487063473,-140.3450435022424,-61.651327864726994,28.962744741369754
 2.225753957304193,7.352335481850975,4.691771771271351,-19.52625877796751,2.0138684056825102,-2.9999999999999294,-0.5437397102366548,-140.16345203754472,-62.78303054960814,28.564730495551217
 2.232015308967589,7.364135341097975,4.6874957704462075,-19.919365410732343,1.9950843506923217,-3.000000000000071,-0.559006376065395,-139.98459821474194,-63.94323482898288,28.160605400751816
 2.2382682973288124,7.375779278603189,4.683184110390938,-20.319201713896952,1.9763253856086511,-3.0000000000000355,-0.5748142280837651,-139.80851027692603,-65.13262729968608,27.7503900510288
 2.244513047265072,7.387267522846127,4.678837120103784,-20.72593868407508,1.9575911357998723,-3.000000000000071,-0.5911845223261862,-139.6352160304237,-66.35189493926286,27.33410622776046
 2.250749694938787,7.398600302306299,4.674455128582992,-21.139752075294613,1.9388811927787273,-3.0,-0.6081393060749133,-139.46474284040525,-67.60172273926976,26.911777028012363
 2.2569783885574615,7.409777845463218,4.670038464826804,-21.56082249433211,1.9201951119227032,-3.0000000000000355,-0.62570143299978,-139.29711762656368,-68.88279098985089,26.48342700811982
 2.263199289185232,7.42080038079639,4.665587457833461,-21.98933549204346,1.9015324100393913,-3.0000000000000715,-0.6438945765634243,-139.13236685886335,-70.19577223199772,26.04908234350056
 2.269412571609877,7.4316681367853255,4.66110243660121,-22.42548164993693,1.8828925627654558,-2.9999999999999645,-0.6627432408934111,-138.97051655336034,-71.54132782252009,25.608771006548967
 2.275618425269372,7.442381341909539,4.656583730128291,-22.869456661009426,1.8642750017869714,-3.0000000000000715,-0.6822727688305795,-138.8115922680942,-72.92010405488784,25.16252296412368
 2.281817055242399,7.452940224648536,4.652031667412948,-23.321461403640303,1.8456791118678906,-2.999999999999964,-0.7025093465384324,-138.6556190990518,-74.33272782568255,24.71037039615859
 2.288008683307631,7.463345013481829,4.647446577453426,-23.781702007411056,1.827104227672194,-3.000000000000036,-0.7234800042193915,-138.50262167620465,-75.77980179184733,24.252347937666144
 2.2941935490769483,7.473595936888929,4.642828789247965,-24.250389909519104,1.8085496303642417,-3.000000000000072,-0.7452126119383883,-138.3526241596194,-77.26189894536456,23.788492945779048
 2.3003719112082353,7.483693223349344,4.638178631794811,-24.727741900154466,1.7900145439703814,-2.999999999999892,-0.7677358704965983,-138.20565023564282,-78.77955661313156,23.31884579426122
 2.306544048703868,7.493637101342585,4.633496434092206,-25.213980155415715,1.7714981314834832,-2.999999999999892,-0.7910792956479895,-138.06172311316118,-80.3332697557539,22.843450197487257
 2.3127102623015428,7.503427799348163,4.6287825251383925,-25.7093322557293,1.7529994906904598,-2.999999999999964,-0.8152731955794392,-137.92086551993563,-81.92348357489732,22.362353566704712
 2.318870875964663,7.513065545845587,4.624037233931615,-26.214031187971223,1.7345176497010995,-2.999999999999928,-0.8403486399702458,-137.78309969901306,-83.55058531550621,21.875607400852832
 2.325026238480188,7.522550569314368,4.619260889470116,-26.72831532897245,1.7160515621545243,-3.0000000000001084,-0.8663374203062603,-137.64844740521352,-85.2148952446678,21.383267714804006
 2.3311767251725115,7.531883098234016,4.614453820752138,-27.252428408162533,1.6976001020775529,-3.0000000000000724,-0.8932719992234393,-137.51692990169522,-86.91665670027118,20.88539550812593
 2.337322739742776,7.54106336108404,4.609616356775925,-27.786619446641062,1.6791620583667595,-3.0000000000000724,-0.9211854486077153,-137.38856795659655,-88.65602517347749,20.382057277078836
 2.3434647162438775,7.550091586343953,4.60474882653972,-28.33114266993764,1.6607361288634537,-3.0000000000001084,-0.9501113743658276,-137.26338183975662,-90.43305634554396,19.87332557338112
 2.349603121202406,7.5589680024932635,4.599851559041769,-28.886257391424014,1.642320913987869,-2.9999999999998916,-0.9800838264397626,-137.14139131951453,-92.24769299837548,19.35927961294781
 2.3557384558998566,7.567692838011482,4.594924883280309,-29.452227863036722,1.6239149098955175,-2.9999999999999276,-1.0111371923171701,-137.02261565958756,-94.09975071645562,18.840005938129636
 2.3618712588266537,7.5762663213781165,4.589969128253588,-30.029323089641473,1.6055165011151267,-2.9999999999999276,-1.0433060727639907,-136.90707361602932,-95.98890238256075,18.31559913705619
 2.3680021083239122,7.584688681072682,4.5849846229598485,-30.617816603555994,1.5871239526233516,-2.9999999999999276,-1.0766251370313225,-136.7947834342679,-97.91466128849848,17.786162623872105
 2.3741316254293556,7.592960145574683,4.579971696397332,-31.217986194797543,1.5687354013070212,-3.0000000000000364,-1.1111289558078916,-136.6857628462247,-99.87636286162488,17.25180948346605
 2.380260476945581,7.601080943363634,4.574930677564283,-31.830113592757094,1.5503488467583446,-3.0000000000000364,-1.146851810495458,-136.58002906751432,-101.87314498388851,16.71266338479619
 2.3863893787507404,7.609051302919044,4.569861895458945,-32.4544840949461,1.5319621413428666,-3.0,-1.1838274752449658,-136.47759879472622,-103.9039267418,16.168859566431117
 2.3925190993739665,7.616871452720422,4.564765679079559,-33.09138613752949,1.5135729794731891,-2.999999999999891,-1.222088970309458,-136.37848820278782,-105.96738567389482,15.620545898152242
 2.398650463860313,7.624541621247279,4.55964235742437,-33.74111080276142,1.495178886014149,-2.9999999999999636,-1.261668284560327,-136.28271294241054,-108.06193343796187,15.067884022452514
 2.4047843579528467,7.632062036979127,4.554492259491623,-34.40395125790428,1.4767772037365483,-3.0000000000000364,-1.3025960639296739,-136.19028813761824,-110.18568989228388,14.51105057933552
 2.410921732622744,7.639432928395473,4.549315714279556,-35.08020212003433,1.4583650797268566,-3.000000000000036,-1.3449012638980333,-136.10122838335903,-112.33645558055335,13.950238517881996
 2.417063608981967,7.646654523975828,4.544113050786417,-35.77015874084343,1.4399394506491878,-3.0,-1.3886107643445644,-136.01554774320053,-114.51168273722914,13.385658497549231
