# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8040001916302781,3.2996925780328428,0.0,0,3.0,0,180.0,0.0,0.0
 0.07683371229786493,1.8128553206484848,3.2996925780328428,0.0,0.23050113689359478,3.0,0,180.0,0.0,0.0
 0.10907772447943218,1.8218471165966945,3.2996925780328428,0.0,0.32723317343829655,3.000000000000001,0,180.0,0.0,0.0
 0.13410072087110322,1.8309746966375025,3.2996925780328428,0.0,0.4023021626133097,3.0,0,180.0,0.0,0.0
 0.15542841075175728,1.8402371779335036,3.2996925780328428,0.0,0.46628523225527185,2.9999999999999987,0,180.0,0.0,0.0
 0.174419964486132,1.8496336776472935,3.2996925780328428,0.0,0.5232598934583961,3.000000000000003,0,180.0,0.0,0.0
 0.1917691690743316,1.8591633129414675,3.2996925780328428,0.0,0.575307507222995,3.000000000000003,0,180.0,0.0,0.0
 0.20788620180015546,1.8688252009786206,3.2996925780328428,0.0,0.6236586054004665,2.9999999999999982,0,180.0,0.0,1.875919324267156e-12
 0.2230370182892959,1.8786184589213477,3.2996925780328428,0.0,0.6691110548678877,2.9999999999999947,0,180.00000000000003,0.0,-1.9780680066342603e-12
 0.23740543703682135,1.8885422039322444,3.2996925780328428,0.0,0.7122163111104641,3.0000000000000058,0,180.0,0.0,0.0
 0.25112461918819995,1.8985955531739058,3.2996925780328428,0.0,0.7533738575646,3.000000000000002,0,180.0,0.0,0.0
 0.26429457325573796,1.9087776238089271,3.2996925780328428,0.0,0.792883719767214,2.999999999999996,0,180.0,0.0,0.0
 0.2769925887933052,1.9190875329999038,3.2996925780328428,0.0,0.8309777663799156,3.0,0,180.0,0.0,0.0
 0.2892798025892954,1.9295243979094308,3.2996925780328428,0.0,0.8678394077678863,2.9999999999999956,0,180.0,0.0,2.3832293354045917e-12
 0.3012055157416887,1.9400873357001032,3.2996925780328428,0.0,0.903616547225066,2.9999999999999956,0,180.00000000000003,0.0,-2.449171835389476e-12
 0.3128101361361104,1.950775463534516,3.2996925780328428,0.0,0.9384304084083311,2.999999999999995,0,180.0,0.0,0.0
 0.32412724553276595,1.961587898575265,3.2996925780328428,0.0,0.9723817365982977,3.0,0,180.0,0.0,0.0
 0.33518508951987247,1.9725237579849455,3.2996925780328428,0.0,1.0055552685596172,2.99999999999999,0,180.0,0.0,0.0
 0.3460076755370937,1.9835821589261522,3.2996925780328428,0.0,1.0380230266112809,2.9999999999999947,0,180.0,0.0,-2.679290875844025e-12
 0.35661559783722496,1.9947622185614802,3.2996925780328428,0.0,1.0698467935116747,3.0000000000000053,0,179.99999999999997,0.0,2.7299508371903374e-12
 0.3670266678987121,2.0060630540535254,3.2996925780328428,0.0,1.1010800036961361,3.0000000000000107,0,180.0,0.0,0.0
 0.3772564034663997,2.0174837825648826,3.2996925780328428,0.0,1.131769210399199,2.9999999999999947,0,180.0,0.0,0.0
 0.38731841304699915,2.029023521258147,3.2996925780328428,0.0,1.1619552391409973,3.0,0,180.0,0.0,0.0
 0.39722470187173675,2.0406813872959133,3.2996925780328428,0.0,1.19167410561521,2.9999999999999942,0,180.0,0.0,2.911697576753211e-12
 0.4069859180287034,2.0524564978407778,3.2996925780328428,0.0,1.2209577540861098,2.9999999999999942,0,180.00000000000003,0.0,-2.9527102578967056e-12
 0.4166115524282836,2.064347970055335,3.2996925780328428,0.0,1.2498346572848507,3.0000000000000058,0,180.0,0.0,-2.9922154991907546e-12
 0.42611010272925315,2.07635492110218,3.2996925780328428,0.0,1.2783303081877593,3.0000000000000058,0,179.99999999999997,0.0,0.0
 0.4354892088319606,2.0884764681439085,3.2996925780328428,0.0,1.3064676264958814,2.999999999999988,0,179.99999999999997,0.0,6.1342545610758234e-12
 0.4447557657207961,2.1007117283431156,3.2996925780328428,0.0,1.3342672971623881,3.0000000000000058,0,180.00000000000003,0.0,-3.1027212191049607e-12
 0.45391601810035176,2.1130598188623964,3.2996925780328428,0.0,1.361748054301055,2.999999999999988,0,180.0,0.0,0.0
 0.4629756402764389,2.125519856864346,3.2996925780328428,0.0,1.3889269208293162,2.9999999999999876,0,180.0,0.0,0.0
 0.4719398039872469,2.1380909595115596,3.2996925780328428,0.0,1.4158194119617402,3.0,0,180.0,0.0,0.0
 0.4808132363238728,2.1507722439666326,3.2996925780328428,0.0,1.4424397089716179,2.999999999999994,0,180.0,0.0,0.0
 0.4896002694456515,2.16356282739216,3.2996925780328428,0.0,1.468800808336954,2.999999999999994,0,180.0,0.0,0.0
 0.4983048834602225,2.176461826950737,3.2996925780328428,0.0,1.494914650380667,3.0,0,180.0,0.0,0.0
 0.5069307435765963,2.1894683598049594,3.2996925780328428,0.0,1.5207922307297883,3.0,0,180.0,0.0,0.0
 0.5154812324337609,2.2025815431174216,3.2996925780328428,0.0,1.546443697301282,3.0,0,180.0,0.0,0.0
 0.5239594783444238,2.215800494050719,3.2996925780328428,0.0,1.571878435033271,3.000000000000026,0,180.0,0.0,0.0
 0.5323683800635105,2.2291243297674477,3.2996925780328428,0.0,1.5971051401905312,3.0,0,180.0,0.0,0.0
 0.540710628586692,2.2425521674302016,3.2996925780328428,0.0,1.622131885760076,3.0000000000000133,0,180.0,0.0,0.0
 0.5489887263999133,2.2560831242015764,3.2996925780328428,0.0,1.6469661791997396,3.0000000000000133,0,180.0,0.0,0.0
