# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7849817906041519,0.47546002565314865,16.01394672645594,0,2.0,-0.26613869295739784,180.0,0.0,-0.06401931346897995
 0.11038143609373435,1.7966930443297304,0.47882125893952054,16.01394672645594,0.2207628721874687,2.0,-0.26613869295739784,179.99293345624156,-4.053056432296595,-0.46075800934196204
 0.1563893512170722,1.808501288236948,0.4821687715825999,15.82747405012874,0.3127787024341444,2.0,-0.25859039157309305,179.97173494085536,-5.141578571147508,-0.9952519929377349
 0.1918850244468687,1.820405515763405,0.48550256558453336,15.644970257281965,0.3837700488937374,2.0,-0.2513416007521065,179.93640780133273,-5.9388067778807745,-1.6437779044483467
 0.22196827654580029,1.8324047203467022,0.48882264294746774,15.466311635816133,0.44393655309160057,2.0,-0.24437774274813767,179.88695761623856,-6.566098253216473,-2.3859340487421155
 0.24861001123321863,1.84449789542444,0.4921290056735497,15.291379388222422,0.49722002246643726,2.0,-0.23768507124305738,179.8233921943303,-7.076781928421895,-3.208370747546467
 0.2728187536501448,1.8566840344342188,0.49542165576492597,15.120059397376497,0.5456375073002896,2.0,-0.2312506177141833,179.74572157332494,-7.500725742731434,-4.1014417512953045
 0.2951922409688465,1.8689621308136397,0.4987005952237432,14.952242005090435,0.590384481937693,2.0,-0.22506214167852354,179.65395801831394,-7.856929436020695,-5.0577307482047
 0.3161190169790429,1.8813311780003026,0.5019658260521481,14.787821802654912,0.6322380339580858,2.0,-0.2191080843938604,179.54811601982638,-8.158486448749803,-6.071291030269728
 0.33586831374110376,1.8937901694318084,0.5052173502522873,14.6266974326493,0.6717366274822075,2.0,-0.21337752574205382,179.42821229154075,-8.414931670095703,-7.137207443534177
 0.35463567127620493,1.9063380985457576,0.5084551698263077,14.468771401363169,0.7092713425524099,2.0,-0.2078601443553958,179.29426576764575,-8.633493759415606,-8.251323309282267
 0.37256833034787495,1.9189739587797507,0.5116792867763559,14.313949901178177,0.7451366606957499,2.0,-0.2025461803007635,179.14629759985027,-8.819823015996356,-9.41005981876662
 0.38978038307935237,1.9316967435713883,0.5148897031045785,14.162142642344548,0.7795607661587048,2.0000000000000067,-0.1974264002892329,178.9843311540433,-8.97844281974269,-10.610290964114615
 0.40636231735751427,1.9445054463582707,0.5180864208131223,14.013262693587343,0.8127246347150286,2.0,-0.19249206554546502,178.80839200660418,-9.113044294138597,-11.849253679239427
 0.42238729845594036,1.957399060577999,0.521269441904134,13.867226331024652,0.8447745969118807,1.9999999999999931,-0.18773490158409606,178.6185079403639,-9.226686744587576,-13.124481302262062
 0.4379154549942971,1.9703765796681731,0.5244387683797603,13.723952894924315,0.8758309099885943,2.0,-0.18314707011548503,178.41470894021765,-9.321938733596717,-14.43375305257718
 0.45299689299830276,1.9834369970663939,0.5275944022421478,13.583364653836435,0.9059937859966055,2.0,-0.1787211429776002,178.19702718839008,-9.40098025971773,-15.775054843559891
 0.4676738707541862,1.9965793062102621,0.5307363454934434,13.44538667568106,0.9353477415083724,2.0,-0.1744500776104326,177.9654970593533,-9.465678592577918,-17.146548328614983
 0.4819824033085317,2.009802500537378,0.5338646001357937,13.309946705390187,0.9639648066170634,2.0,-0.17032719421335965,177.72015511439866,-9.517645750934877,-18.546546061998608
 0.49595346927786,2.0231055734853416,0.5369791681713453,13.176975048731178,0.99190693855572,2.0,-0.1663461545477801,177.4610400958633,-9.55828286977173,-19.973491289936312
 0.5096139340854458,2.0364875184917546,0.5400800516022449,13.046404461967713,1.0192278681708915,2.0,-0.1625009419274036,177.1881929210125,-9.588815000633529,-21.42594130828254
 0.5229872669678487,2.0499473289942167,0.5431672524306396,12.918170047016462,1.0459745339356974,2.0,-0.15878584254347516,176.901656675578,-9.610318795140026,-22.902553608985766
 0.5360941053470228,2.063483998430329,0.5462407726586755,12.792209151796222,1.0721882106940457,2.0,-0.15519542818802343,176.60147660695466,-9.623744803570972,-24.402074237118942
 0.5489527044501357,2.077096520237691,0.5493006142884997,12.668461275496437,1.0979054089002713,2.0,-0.1517245398793675,176.28770011705515,-9.629935641141305,-25.923327921153074
 0.5615792994315427,2.0907838878539047,0.5523467793222588,12.54686797845873,1.1231585988630854,2.0,-0.14836827257655555,175.96037675482455,-9.629640932279985,-27.46520964138336
 0.5739883999211584,2.1045450947165696,0.5553792697620995,12.427372796451152,1.1479767998423167,2.0,-0.14512196084643827,175.61955820841627,-9.623529719153224,-29.02667737642982
 0.5861930317773127,2.1183791342632867,0.5583980876101685,12.309921159072127,1.1723860635546255,2.0,-0.1419811657534585,175.26529829702957,-9.612200846901917,-30.606745823241624
 0.5982049371507698,2.132284999931657,0.5614032348686125,12.194460312068477,1.1964098743015397,2.0,-0.13894166191938484,174.89765296241134,-9.596191720408296,-32.20448092853123
 0.610034741308615,2.14626168515928,0.5643947135395783,12.08093924335491,1.22006948261723,2.0,-0.13599942596497383,174.51668026002176,-9.5759857380333,-33.81899510129097
 0.6216920927164321,2.1603081833837563,0.5673725256252123,11.96930861253041,1.2433841854328642,2.0,-0.1331506253855015,174.12244034986676,-9.552018640080904,-35.44944300124489
 0.6331857814283803,2.174423488042687,0.5703366731276615,11.859520683710594,1.2663715628567607,2.0,-0.1303916082662802,173.7149954869985,-9.524683961296674,-37.09501781745073
